latitude,longitude,ptype,property value
42.35064375, -71.0487365, 357, 817000
42.35064375, -71.0487365, 357, 1208500
42.350873875, -71.04901015625, 346, 12881000
42.350885125, -71.04900159375, 336, 20978500
42.350915125, -71.0489787604167, 346, 32430000
42.350941375, -71.04895878125, 346, 5223000
42.3515705, -71.0485784, 346, 32763500
42.3509245, -71.048971625, 337, 2132500
42.35191405, -71.048378987928, 346, 7982000
42.3516377, -71.0484465, 346, 11386500
42.35087575, -71.0490087291667, 346, 18534000
42.35110535, -71.0491267644656, 346, 11203500
42.3494857, -71.0467681, 346, 12385000
42.3494857, -71.0467681, 346, 17458500
42.3518444375, -71.0492679375, 337, 2196800
42.35252525, -71.0484933013639, 346, 44590500
42.3543952, -71.0450940030585, 356, 4706500
42.3543952, -71.0450940030585, 357, 6675000
42.3550606962329, -71.0506512828575, 326, 1117000
42.3534728, -71.0462789, 348, 320502500
42.3534728, -71.0462789, 348, 29567000
42.3534287755102, -71.0467307959184, 384, 2421800
42.35323325, -71.0453145648785, 348, 290087000
42.3526214936645, -71.0453950256619, 348, 268697500
42.3520923, -71.043669, 326, 484500
42.3522506783608, -71.044686385062, 348, 83130500
42.3519992558417, -71.0444299523394, 327, 1897258
42.3519992558417, -71.0444299523394, 327, 1897258
42.3519992558417, -71.0444299523394, 327, 1897258
42.3481533009284, -71.036982645959, 414, 162000
42.3481533009284, -71.036982645959, 414, 463000
42.3481533009284, -71.036982645959, 414, 711500
42.3481533009284, -71.036982645959, 414, 397500
42.3481533009284, -71.036982645959, 414, 403500
42.3481533009284, -71.036982645959, 414, 615000
42.3481533009284, -71.036982645959, 414, 135000
42.3481533009284, -71.036982645959, 385, 634500
42.3481533009284, -71.036982645959, 414, 466500
42.3481533009284, -71.036982645959, 327, 3226000
42.3481533009284, -71.036982645959, 414, 845500
42.3481533009284, -71.036982645959, 414, 589000
42.3481533009284, -71.036982645959, 402, 54000
42.3481533009284, -71.036982645959, 402, 873500
42.3481533009284, -71.036982645959, 385, 765500
42.3481533009284, -71.036982645959, 385, 1107000
42.3481533009284, -71.036982645959, 414, 893000
26.2305659, 50.4953341, 327, 45199000
42.3481533009284, -71.036982645959, 414, 677000
42.3481533009284, -71.036982645959, 320, 205000
42.3481533009284, -71.036982645959, 385, 541500
42.3481533009284, -71.036982645959, 385, 471000
42.3481533009284, -71.036982645959, 414, 541000
42.3481533009284, -71.036982645959, 402, 144500
42.3481533009284, -71.036982645959, 414, 1278000
42.347705, -71.0326651, 424, 6050046
42.347705, -71.0326651, 395, 10275000
42.344546, -71.034219, 402, 84030500
42.3438479, -71.0241801299465, 316, 56674500
42.344546, -71.034219, 387, 3625500
42.3458103875893, -71.0296314537578, 316, 1356000
42.3446312, -71.0372076, 406, 34500
42.347705, -71.0326651, 414, 8210500
42.34477, -71.031938, 343, 6002000
42.3474021, -71.0399405093323, 348, 254542500
42.3494857, -71.0467681, 300, 141300000
42.350181, -71.04844, 357, 5638500
42.3524393, -71.05234, 337, 807500
42.3574934, -71.0563998, 344, 5343500
42.3507159, -71.0463217, 387, 130608
42.3471673, -71.0439809, 346, 36495500
42.3494857, -71.0467681, 347, 28263500
42.3511151, -71.0501939581328, 346, 22752500
42.3494857, -71.0467681, 387, 4351000
42.3505865, -71.049381391755, 346, 39653000
42.3504148, -71.0487208, 346, 17363500
42.3499065, -71.0491411, 357, 824500
42.3499065, -71.0491411, 358, 324500
42.3499065, -71.0491411, 358, 304000
42.3499065, -71.0491411, 358, 402500
42.3499065, -71.0491411, 358, 1058000
42.3499065, -71.0491411, 358, 167500
42.3499065, -71.0491411, 358, 216500
42.3501618695652, -71.0499078695652, 344, 14215024
42.3502646521739, -71.0501306521739, 344, 14474000
42.3503674347826, -71.0503534347826, 344, 18474000
42.3504702173913, -71.0505762173913, 344, 9962000
42.350573, -71.050799, 346, 17359500
42.346981, -71.043634, 346, 15443000
42.349656, -71.0501805, 346, 19728500
42.3501328095238, -71.0502653333333, 346, 23792445
42.3499827142857, -71.04994, 346, 16857555
42.349401, -71.049327, 358, 815500
42.349401, -71.049327, 358, 698000
42.349401, -71.049327, 358, 335000
42.349401, -71.049327, 358, 496000
42.349401, -71.049327, 358, 663500
42.349401, -71.049327, 358, 341500
42.349401, -71.049327, 358, 342500
42.3493416, -71.0496394427509, 326, 940500
42.3443763575226, -71.0527771908442, 440, 4070407
42.3445221666667, -71.0532626666667, 440, 1084256
42.3445697, -71.0536612, 440, 6078948
42.3447224, -71.0538482, 440, 14504155
42.345195, -71.052613, 440, 977608
42.3448746705257, -71.0528669457495, 440, 639890
42.3447611136838, -71.0529542971663, 440, 622115
42.3446475568419, -71.0530416485832, 440, 551016
42.3426063, -71.0546026, 440, 533241
42.3420805559091, -71.0509363500964, 336, 24724000
42.3444276666667, -71.052248, 404, 6883500
42.344491, -71.0521995, 405, 2326400
42.3445543333333, -71.052151, 346, 8844500
42.3460547, -71.0509312576989, 357, 1038000
42.3463948, -71.0507414, 359, 616000
42.3463948, -71.0507414, 357, 915500
42.3463948, -71.0507414, 358, 1533000
42.3463948, -71.0507414, 358, 668500
42.3463948, -71.0507414, 358, 304500
42.3473263061224, -71.0502717142857, 357, 754000
42.3473263061224, -71.0502717142857, 357, 316500
42.3473263061224, -71.0502717142857, 357, 244000
42.3468292, -71.0496954069473, 346, 51189500
42.3457442, -71.0517527191297, 346, 29237076
42.3452096875, -71.051903875, 346, 51172924
42.3454682291667, -71.0517059583333, 344, 6743000
42.34895775, -71.0489786491071, 356, 2145000
42.34864425527, -71.0499127567452, 346, 19072500
42.346981, -71.043634, 346, 27263000
42.346981, -71.043634, 346, 9232508
42.346981, -71.043634, 346, 14531992
42.3420884634146, -71.0495577317073, 332, 465500
42.3413953333333, -71.0506456666667, 317, 157500
42.341734588675, -71.0503949159636, 317, 187000
42.3417424515667, -71.0504072212848, 400, 612500
42.3418132175919, -71.0505179691756, 316, 2143500
42.3407919193548, -71.0483340645161, 316, 3654500
42.3407919193548, -71.0483340645161, 316, 3654500
42.3415083913043, -71.0500432173913, 317, 374100
42.3416969, -71.0501541, 332, 1356952
42.3416969, -71.0501541, 332, 212173
42.3420794390244, -71.0495682195122, 314, 371849
42.3418451, -71.0485676, 332, 47326
42.3461710809705, -71.0422778916985, 300, 244261000
42.344546, -71.041604, 387, 5551000
42.3381832, -71.0334091, 337, 866700
42.3380869852217, -71.0428521970443, 316, 7065000
42.3381832, -71.0334091, 337, 872000
42.338734, -71.045758, 316, 1613000
42.3452009, -71.0419781, 346, 100226000
42.3452009, -71.0419781, 346, 21658500
42.3452328333333, -71.0426596666667, 387, 1999500
42.34177085, -71.0454363149719, 316, 13623000
42.3444856, -71.0404414, 387, 1499500
42.3444856, -71.0404414, 387, 4972000
42.3393057272727, -71.0476610909091, 312, 16110500
42.3403917272727, -71.0483172727273, 316, 1813000
42.3386245721609, -71.0452206540927, 332, 720600
42.3384449682767, -71.0449536923518, 441, 145400
42.3381827781727, -71.0445486546522, 358, 76000
42.3381621854485, -71.0445141031014, 358, 76000
42.3381415927242, -71.0444795515507, 358, 72000
42.338121, -71.044445, 358, 76500
42.3381941, -71.0456688736849, 343, 2995500
42.3355482830189, -71.0445492075472, 356, 337000
42.335659, -71.045087, 325, 65500
42.336578, -71.041206, 337, 78700
42.3355825172414, -71.0425417586207, 344, 2090500
42.3364286666667, -71.043666, 332, 50049
42.2982949123457, -71.0164549636719, 344, 513000
42.3371150367547, -71.0420009806132, 332, 816000
42.3371196789182, -71.0418389935377, 407, 313000
42.3372556, -71.0387199, 316, 153232
42.3368164736842, -71.0417005789474, 316, 327268
42.3364670666667, -71.042125, 350, 1715000
42.3372845455957, -71.0418504131967, 316, 2469000
42.3380892463054, -71.0426960492611, 316, 2452000
42.3379245182186, -71.0426722712551, 407, 639000
42.337085, -71.041482, 316, 2477000
42.3371298666667, -71.0413742666667, 317, 398500
42.3371298666667, -71.0413742666667, 317, 178000
42.3371350666667, -71.0410638666667, 369, 1028000
42.3372556, -71.0387199, 332, 161363
42.3371411333333, -71.0407017333333, 317, 284637
42.3357932552571, -71.0403197164393, 325, 311500
42.3358250424734, -71.0403956354219, 329, 150419
42.3358568296897, -71.0404715544046, 329, 107911
42.3356386122449, -71.0396176530612, 319, 284500
42.3356588571429, -71.0382277142857, 320, 249000
42.3356575510204, -71.0383173877551, 320, 315000
42.335647755102, -71.0389899387755, 341, 1128000
42.3356438367347, -71.0392589591837, 357, 1126500
42.3356425306122, -71.0393486326531, 357, 342500
42.3356392653061, -71.0395728163265, 356, 316000
42.337111, -71.039859, 358, 103500
42.337997, -71.0386, 356, 12000
42.33799925, -71.03843925, 357, 5500
42.338003, -71.0381713333333, 358, 27000
42.33800375, -71.03811775, 358, 50500
42.338132, -71.040356, 424, 7156900
42.3381545454545, -71.0390189090909, 316, 1955500
42.3381545454545, -71.0390189090909, 316, 1955500
42.3381545454545, -71.0390189090909, 316, 1955500
42.3471673, -71.0439809, 401, 10191500
42.3471673, -71.0439809, 344, 4089000
42.3392752083333, -71.0373490833333, 316, 1146500
42.3381832, -71.0334091, 337, 2636057
42.3382092347273, -71.0363108535388, 440, 586200
42.3380104814815, -71.0376566666667, 332, 2950000
42.338011, -71.03761, 329, 366500
42.3471673, -71.0439809, 332, 238000
42.3442782, -71.0389009, 337, 38400
42.3442782, -71.0389009, 337, 38800
42.3442782, -71.0389009, 337, 24400
42.3442782, -71.0389009, 337, 24500
42.3442782, -71.0389009, 337, 24500
42.3442782, -71.0389009, 337, 26300
42.3442782, -71.0389009, 337, 22800
42.3372187210758, -71.0360007083537, 357, 227000
42.3322653, -71.0373323, 356, 65000
42.3357989285714, -71.0353141428571, 320, 189500
42.3357046666667, -71.0358, 357, 215000
42.3356797692308, -71.036993, 320, 4800000
42.3356797692308, -71.036993, 320, 4800000
42.3356786153846, -71.037048, 341, 519945
42.3356774615385, -71.037103, 341, 499555
42.336414, -71.0352141666667, 356, 202000
42.335715, -71.035257, 358, 270000
42.3367374166667, -71.0353383333333, 402, 281500
42.3471673, -71.0439809, 344, 4240500
42.3380641081873, -71.0346775358908, 358, 184000
42.3380641081873, -71.0346775358908, 358, 191000
42.3374004334629, -71.0351501054839, 402, 2221000
42.3372483076923, -71.0293991538461, 332, 144700
42.3380554444444, -71.0273607777778, 326, 182000
42.3365171328075, -71.0285931761864, 316, 470000
42.3368687, -71.02520725, 320, 613000
42.336622, -71.0272006, 317, 1630500
42.33497525, -71.0332164166667, 357, 589500
42.3333195596321, -71.0276596396222, 316, 1228000
42.3331393590482, -71.028385377447, 356, 687000
42.332479, -71.0287268445835, 304, 3782500
42.338119, -71.057226, 343, 1839500
42.3380583333333, -71.0572266666667, 316, 1833500
42.3384049, -71.057083, 376, 1339000
42.3384049, -71.057083, 316, 4335500
42.3384049, -71.057083, 316, 4335500
42.3384049, -71.057083, 316, 4335500
42.3384049, -71.057083, 316, 11800500
42.3384049, -71.057083, 316, 11800500
42.3384049, -71.057083, 316, 11800500
42.3384049, -71.057083, 332, 734000
42.3384049, -71.057083, 337, 141000
42.3384049, -71.057083, 424, 522600
42.3384049, -71.057083, 320, 909000
42.3384049, -71.057083, 320, 909000
42.3384049, -71.057083, 337, 684000
42.3406638, -71.057014, 337, 228400
42.3384049, -71.057083, 401, 1423500
42.3329052344033, -71.0579369411566, 401, 1189500
42.3329028086008, -71.0580464852892, 316, 7236500
42.332902, -71.058083, 316, 2374000
42.3328361, -71.0568251, 440, 80914
42.3328361, -71.0568251, 440, 83497
42.3327368062243, -71.0579251270068, 440, 101518
42.3327353140048, -71.0577302857654, 440, 23247
42.3384049, -71.057083, 440, 210005
42.3384049, -71.057083, 440, 4941300
42.330461, -71.058362, 332, 580700
42.330605, -71.058427, 344, 786500
42.330440125, -71.0584335625, 343, 327000
42.3304527959184, -71.058361755102, 337, 119100
42.3304486938775, -71.0583616326531, 337, 242200
42.3307832142857, -71.0639397142857, 312, 9479500
42.3296790902519, -71.0572925653449, 328, 260624
42.329602618421, -71.0579833157895, 328, 186876
42.3300707226726, -71.0562202000968, 320, 226000
42.3384049, -71.057083, 329, 299500
42.3384049, -71.057083, 357, 178500
42.3384049, -71.057083, 357, 234000
42.3384049, -71.057083, 343, 163000
42.3384049, -71.057083, 343, 163000
42.3384049, -71.057083, 343, 163000
42.3384049, -71.057083, 343, 191500
42.3306426, -71.0549628, 311, 282500
42.3384049, -71.057083, 356, 374500
42.3317584656394, -71.0534236635507, 332, 623000
42.3328275, -71.0508445, 407, 5004500
42.3320593639188, -71.0559143277163, 317, 71000
42.3321689529282, -71.0561596115188, 332, 191500
42.3384049, -71.057083, 332, 183500
42.3384049, -71.057083, 316, 1292000
42.3329141290123, -71.0575352793373, 310, 1087829
42.3332535681818, -71.0567410454545, 310, 1049376
42.3332322045455, -71.0566841363636, 310, 160171
42.332579, -71.0546226, 310, 219282
42.332579, -71.0546226, 310, 79450
42.332579, -71.0546226, 310, 488777
42.332579, -71.0546226, 310, 79450
42.332579, -71.0546226, 310, 13348
42.3331414090909, -71.0564422727273, 317, 1183500
42.333088, -71.0563, 320, 951500
42.3328681123918, -71.0551973087494, 400, 3746000
42.3331052394148, -71.0558487160577, 401, 7491500
42.3343885882353, -71.0550374705882, 340, 1182000
42.333516, -71.054516, 440, 146000
42.3334562905279, -71.0544799919977, 332, 145500
42.3344216470588, -71.0550571176471, 320, 396500
42.3344514583333, -71.0543419791667, 317, 346535
42.334607, -71.054263, 316, 448210
42.334607, -71.054263, 316, 448210
42.3333655555556, -71.0565477777778, 316, 545500
42.3333916666667, -71.0566173333333, 343, 1203500
42.3384049, -71.057083, 343, 1242500
42.3341610954558, -71.0562133893942, 317, 726418
42.3342618763646, -71.0560923115154, 407, 876000
42.3344877647059, -71.0550964117647, 333, 1529400
42.3384049, -71.057083, 405, 1194000
42.3384049, -71.057083, 344, 386500
42.3384049, -71.057083, 407, 409000
42.3384049, -71.057083, 414, 728400
42.3384049, -71.057083, 316, 3623500
42.3384049, -71.057083, 316, 3623500
42.3384049, -71.057083, 403, 2920500
42.3384049, -71.057083, 312, 1140713
42.3384049, -71.057083, 312, 870526
42.3384049, -71.057083, 312, 4480313
42.3368288332618, -71.0565156365314, 328, 539500
42.33462, -71.055175, 312, 3752500
42.3341245006082, -71.0565591641782, 317, 600000
42.335055, -71.055161, 356, 177500
42.3344532857143, -71.0542228571428, 402, 532500
42.3346687959184, -71.0549617755102, 357, 589500
42.334450877551, -71.0548322653061, 317, 447000
42.331227, -71.052892, 351, 1630000
42.33258975, -71.0531550520833, 320, 709500
42.3323231, -71.053783, 340, 609500
42.332187, -71.052239, 320, 168000
42.3317746122033, -71.0534338299058, 320, 644000
42.3322691578947, -71.0520975263158, 311, 212000
42.333837, -71.053307, 332, 106400
42.3342521515003, -71.0533677878979, 320, 321000
42.3309580966964, -71.0530209724043, 320, 1189500
42.3304547691197, -71.0528754916637, 356, 104500
42.3304547691197, -71.0528754916637, 356, 157500
42.330147, -71.052826, 326, 146500
42.329908, -71.052806, 320, 548000
42.329425, -71.055844, 320, 107500
42.3384049, -71.057083, 357, 189000
42.3384049, -71.057083, 358, 220500
42.3384049, -71.057083, 358, 262500
42.3293357, -71.0549435, 332, 140000
42.329181, -71.053675, 331, 222000
42.3328095, -71.0508705, 358, 145500
42.334964, -71.051035, 317, 179000
42.3607194, -71.1045058, 337, 77200
42.334964, -71.051035, 337, 20600
42.333529, -71.0497294, 337, 59500
42.333529, -71.0497294, 332, 528100
42.3016749159803, -71.0130962082687, 311, 326000
42.332272755102, -71.0499232653061, 357, 346000
42.3311727272727, -71.0467890606061, 329, 1174000
42.3313573860087, -71.0455636670829, 344, 1835000
42.331179, -71.0426627916667, 336, 106500
42.331425, -71.042048, 356, 404000
42.3319695, -71.04133, 353, 417000
42.3315532857143, -71.0354757142857, 356, 396500
42.3301851, -71.0440037, 353, 558100
42.3301851, -71.0440037, 384, 1105100
42.3301851, -71.0440037, 384, 1105100
42.3301851, -71.0440037, 384, 1401400
42.3244033783784, -71.0569513513514, 356, 5478500
42.3234845172414, -71.0557932068966, 465, 1451500
42.385522, -71.123272, 465, 368000
42.3253877014142, -71.0559676110788, 316, 2367000
42.3259244069824, -71.0565602125322, 316, 1847500
42.323329, -71.054251, 317, 250000
42.3232763164567, -71.0542048307484, 316, 3860000
42.3208864, -71.050817, 465, 1172500
42.3227138, -71.0566905333333, 336, 61000
42.3231795653041, -71.0557731380165, 317, 565500
42.3216391, -71.0549713, 424, 466700
42.3216391, -71.0549713, 465, 343000
42.3384049, -71.057083, 320, 577500
42.3406638, -71.057014, 465, 49000
42.3210555568214, -71.0568870715676, 332, 57300
42.3209951120153, -71.0568856225483, 357, 415500
42.3209951120153, -71.0568856225483, 357, 269500
42.3216393094272, -71.0611729217656, 328, 378500
42.323059, -71.060496, 320, 639000
42.322864, -71.060568, 316, 778500
42.40049475, -71.0456903088235, 320, 221000
42.3286190888889, -71.0577234444444, 353, 498000
42.3104881, -71.057777, 465, 452500
42.3292366666667, -71.0573148333333, 331, 308000
42.3384049, -71.057083, 357, 246000
42.329243, -71.057308, 341, 636239
42.3289560444444, -71.0575202222222, 317, 94000
42.3304261326531, -71.0583609591837, 317, 469000
42.3296186052632, -71.0580709473684, 342, 207500
42.3304309183673, -71.0583611020408, 424, 4029400
42.3301407, -71.0602243, 465, 97500
42.3287161777778, -71.0576648888889, 319, 3761000
42.3286133777778, -71.0577268888889, 312, 8459000
42.3286933333333, -71.0576786666667, 300, 18405500
42.3204769, -71.0614173, 300, 17717556
42.4004735, -71.0457259705882, 407, 582500
42.4004905, -71.0456974411765, 407, 764500
42.324805, -71.0571185, 407, 387000
42.3254446530612, -71.0594272857143, 335, 884000
42.3249132195028, -71.0596417778474, 318, 1519000
42.3240987687504, -71.0571666609186, 332, 273300
42.3238471428571, -71.0601855714286, 343, 1914000
42.3231238981314, -71.061165761683, 332, 2151000
42.323832, -71.06234, 332, 745698
42.325033, -71.063708, 336, 806356
42.324958375, -71.0640119375, 336, 505804
42.3249413962285, -71.0642309026192, 320, 71000
42.3249825559265, -71.0643066596892, 332, 170500
42.3247905252525, -71.0647317272727, 336, 13350306
42.3247874949495, -71.0647374545455, 362, 5939000
42.3413843, -71.0834795, 341, 1535000
42.3413843, -71.0834795, 465, 3828500
42.3293884, -71.0631861, 321, 27866500
42.324965877551, -71.0647815714286, 322, 10702000
42.324838, -71.064642, 322, 37864000
42.3204879, -71.0615585, 323, 23449000
42.3204879, -71.0615585, 323, 23449000
42.3204879, -71.0615585, 323, 23449000
42.324835979798, -71.0646458181818, 321, 23799500
42.3248012484285, -71.0643733658757, 317, 186500
42.3244749614676, -71.0640147121161, 317, 353500
42.3204879, -71.0615585, 320, 1158500
42.3204879, -71.0615585, 317, 290000
42.3204879, -71.0615585, 332, 261500
42.3204879, -71.0615585, 317, 281000
42.3258911, -71.0628657, 440, 40400
42.3222745714286, -71.061183, 332, 532700
42.3236046909904, -71.0633281581229, 320, 647037
42.3235195509667, -71.0638824232303, 332, 302900
42.3233921, -71.0629566, 316, 490000
42.3235492914702, -71.0638133569951, 402, 274500
42.323557, -71.063809, 317, 115500
42.3204879, -71.0615585, 343, 963500
42.3204879, -71.0615585, 405, 2894000
42.3204879, -71.0615585, 343, 3261000
42.3204879, -71.0615585, 332, 380400
42.3413843, -71.0834795, 465, 97500
42.3204879, -71.0615585, 402, 20968500
42.3204879, -71.0615585, 402, 20968500
42.3204879, -71.0615585, 402, 20968500
42.3204879, -71.0615585, 326, 325500
42.321201242447, -71.0644616873561, 316, 3280000
42.3222235, -71.06672125, 336, 202000
42.3222235, -71.06672125, 336, 202000
42.3223236, -71.0668084, 317, 186124
42.325718, -71.07002, 332, 133300
42.3213711896316, -71.0668110660824, 310, 696920
42.3213646206939, -71.0669083684709, 310, 84260
42.3213561639947, -71.0671032113536, 310, 132258
42.3185022, -71.0576286, 310, 775520
42.3212965647279, -71.06883119312, 332, 882000
42.321295168647, -71.0688198383288, 316, 2535000
42.3204974929045, -71.0654355679963, 369, 730220
42.3204974929045, -71.0654355679963, 369, 730220
42.320275, -71.067014, 405, 177886
42.320275, -71.067014, 405, 183893
42.319591, -71.067277, 317, 76500
42.319027037037, -71.0672997777778, 316, 1096600
42.3210446105069, -71.0645660341893, 440, 21700
42.32064340818, -71.0645817624229, 336, 91500
42.3208725448562, -71.0653406242242, 340, 301500
42.3173758758675, -71.065086989555, 357, 92000
42.3235356, -71.0522495, 357, 807000
42.3235356, -71.0522495, 357, 307000
42.3235356, -71.0522495, 357, 503000
42.3182052704384, -71.0675465081194, 319, 800500
42.3182165179858, -71.067573087145, 319, 951500
42.3235356, -71.0522495, 358, 193500
42.3180993, -71.0658489, 337, 576352
42.3177627, -71.0649629, 320, 1016489
42.3173870108696, -71.0660816195652, 320, 855732
42.317764, -71.065953, 337, 572261
42.3235356, -71.0522495, 332, 327600
42.3235356, -71.0522495, 336, 136500
42.3203839805457, -71.0617086964921, 325, 1040500
42.3211477224453, -71.0720540136844, 326, 118500
42.3222838571429, -71.0724997142857, 340, 155000
42.3239896272043, -71.0708920016023, 316, 1085500
42.3240961360213, -71.0706200080116, 320, 870000
42.3240961360213, -71.0706200080116, 316, 1500000
42.3242292720427, -71.0702800160233, 317, 449000
42.3245057431169, -71.0696871091607, 343, 191000
42.3245122566594, -71.0684887787813, 343, 407500
42.3245062961455, -71.0684833601323, 316, 1215500
42.325718, -71.07002, 317, 646000
42.323054, -71.070662, 325, 133500
42.3230140978707, -71.0701797510251, 336, 56000
42.3231311957414, -71.0697925020502, 332, 68100
42.322760816349, -71.068121442811, 407, 442000
42.3216515909091, -71.0692907272727, 402, 313000
42.32474, -71.06835, 353, 288106
42.3249194408007, -71.0680763919163, 332, 1616500
42.323464, -71.072486, 341, 3596500
42.3249804836034, -71.0679797636234, 332, 260500
42.3254854209123, -71.0682975267279, 318, 735500
42.3255033630035, -71.0682709794007, 407, 262000
42.3252116431487, -71.069189505078, 340, 497500
42.3257001929483, -71.0683102601426, 402, 618500
42.3271497, -71.067652, 320, 3680500
42.3266609261586, -71.0701613894694, 316, 1663000
42.326687, -71.071479, 317, 560500
42.326687, -71.071479, 424, 72300
42.325718, -71.07002, 404, 2770000
42.3252703352226, -71.0695689002296, 407, 703000
42.325683, -71.071256, 316, 774430
42.325683, -71.071256, 316, 336496
42.3252703352226, -71.0695689002296, 401, 779000
42.3248522115646, -71.0713655399153, 332, 282500
42.3807062, -71.1208931, 316, 582500
42.3242378738281, -71.072467545035, 316, 570000
42.3239612091025, -71.0714357221849, 400, 686000
42.324475, -71.0708348, 316, 671031
42.3265501, -71.0745975, 313, 1092994
42.264677, -71.108274, 316, 1025489
42.264677, -71.108274, 316, 1025489
42.3270152725523, -71.0742421384493, 316, 443772
42.3268630863928, -71.0740192201316, 440, 143228
42.264677, -71.108274, 440, 803603
42.3264427761239, -71.0734074428137, 440, 84500
42.3265501, -71.0745975, 440, 111530
42.3265501, -71.0745975, 440, 115639
42.3265501, -71.0745975, 440, 159077
42.3265501, -71.0745975, 440, 227169
42.3265501, -71.0745975, 440, 234800
35.7578625, -83.8832335, 440, 252410
42.3265501, -71.0745975, 440, 242431
42.3267699245886, -71.075044487998, 440, 252410
42.3265501, -71.0745975, 440, 600501
42.3265501, -71.0745975, 440, 164360
42.3277249707018, -71.0742340226877, 356, 1601000
42.328195, -71.074973, 356, 983500
42.397856, -71.1259606, 316, 1066876
42.397856, -71.1259606, 316, 1066876
42.397856, -71.1259606, 316, 1066876
42.397856, -71.1259606, 440, 207108
42.326687, -71.071479, 440, 81760
42.326687, -71.071479, 440, 90022
42.326687, -71.071479, 440, 79197
42.264677, -71.108274, 440, 104836
42.3262916754195, -71.072862878213, 440, 104836
42.3264115413745, -71.073034626447, 440, 126772
42.3271244661395, -71.0740694505388, 317, 7955000
42.264677, -71.108274, 440, 122700
42.3280002727273, -71.0749953636364, 401, 2155000
42.3274466551724, -71.0728993103448, 440, 43871
42.3274542413793, -71.0728904827586, 440, 43871
42.3274618275862, -71.0728816551724, 440, 56122
42.329442, -71.072386, 440, 19300
42.3277376370142, -71.0731733580721, 440, 78100
42.3274380117834, -71.0727444898975, 440, 18200
42.3273570960306, -71.0726346970613, 440, 17400
42.3272391546026, -71.0724675076893, 440, 18600
42.3271998407932, -71.0724117778987, 440, 22700
42.325718, -71.07002, 440, 42200
42.325718, -71.07002, 440, 36900
42.3268460165091, -71.0719102097827, 440, 32000
42.3268085238612, -71.0718532917034, 440, 21600
42.397856, -71.1259606, 440, 637276
42.397856, -71.1259606, 440, 107400
42.397856, -71.1259606, 440, 98284
42.3282976510484, -71.0747326488977, 317, 1088500
42.3285513416527, -71.0749241246444, 317, 2833366
42.329745, -71.074803, 402, 301900
42.3290424392031, -71.0731700650742, 401, 3416000
42.3290424392031, -71.0731700650742, 401, 3416000
42.32894015726, -71.0730131141272, 401, 1955000
42.32894015726, -71.0730131141272, 401, 1955000
42.3284670117674, -71.0739398879357, 332, 185900
42.3284984805963, -71.073987903472, 316, 117000
42.3285614182541, -71.0740839345446, 440, 122900
42.3287552487909, -71.0743686418763, 440, 200600
42.3300016732449, -71.0750037111589, 317, 56826
42.3305294285714, -71.0743745714286, 402, 795000
42.3314021764706, -71.0735859411765, 332, 778500
42.3204879, -71.0615585, 300, 48424000
42.3204879, -71.0615585, 300, 48424000
42.3318214, -71.0757706, 424, 207000
42.331880625, -71.071909875, 355, 1956700
42.3305805454545, -71.0737760909091, 440, 180000
42.3313983846154, -71.0731881538462, 332, 348100
42.331311, -71.0719521, 320, 144318
42.3307903257523, -71.0721687457854, 332, 1719770
42.3295188333333, -71.0725373888889, 314, 2290500
42.3253384934437, -71.0693499274792, 332, 1299700
42.3253677467218, -71.0693869637396, 316, 1400000
42.3290424392031, -71.0731700650742, 316, 1923500
42.32843, -71.072532, 344, 7765500
42.327092, -71.070633, 402, 4496000
42.327092, -71.070633, 402, 4496000
42.327092, -71.070633, 402, 4496000
42.327092, -71.070633, 402, 4496000
42.3282822997348, -71.0720288604674, 337, 467500
42.3283567855248, -71.0721389003338, 337, 467500
42.3283754069724, -71.0721664103005, 337, 387000
42.3284685142099, -71.0723039601335, 316, 422500
42.327769587768, -71.0708281978538, 317, 642000
42.327769587768, -71.0708281978538, 317, 642000
42.3278566964933, -71.0705949362187, 317, 1751000
42.3297117420957, -71.0720767436583, 343, 1103531
42.3297117420957, -71.0720767436583, 343, 1103531
42.32936, -71.118969, 337, 431500
42.3296268835271, -71.0719408842328, 344, 4971437
42.3276922222222, -71.0690096111111, 400, 1074500
42.327562, -71.069354, 337, 323500
42.3286867142857, -71.0698621428571, 312, 14573000
42.3300752, -71.0696443, 310, 1290961
42.329578, -71.069267, 310, 872539
42.329162, -71.070911, 317, 613500
42.3296530233827, -71.0706699649259, 318, 3302000
42.329442, -71.072386, 440, 358500
42.3300752, -71.0696443, 332, 1262000
42.3302883571429, -71.0696566428571, 320, 299000
42.3299472145423, -71.0712923020365, 316, 2349000
42.3305789946824, -71.0719945013294, 402, 697500
42.331977, -71.0716634, 300, 14933500
42.3204879, -71.0615585, 320, 502000
42.3204879, -71.0615585, 334, 1463600
42.3344401, -71.0740786962815, 328, 213500
42.3301407, -71.0602243, 333, 1425100
42.3204879, -71.0615585, 328, 1324500
42.332318, -71.071504, 320, 1136500
42.3315352222222, -71.0676105185185, 414, 3392793
42.3314671666667, -71.0673000555555, 414, 6200000
42.3304584615385, -71.0681530769231, 357, 654500
42.3302996, -71.0682122, 357, 580000
42.3304553846154, -71.0681392307692, 357, 579000
42.3302964, -71.0681978, 357, 577000
42.3304523076923, -71.0681253846154, 357, 621000
42.3304492307692, -71.0681115384616, 357, 541000
42.3302932, -71.0681834, 357, 585000
42.33029, -71.068169, 357, 581500
